26/00641,has grown on both sides of the aisle.,,,,,,,
26/00642,And this afternoon the Chinese ambassador,,,,,,,
26/00643,also condemned the Walker administration,,,,,,,
26/00644,saying China would not negotiate with a president,,,,,,,
26/00645,who dealt with corrupt businessmen behind Beijings back.,,,,,,,
26/00646,This at a time when warships from both countries,,,,,,,
26/00647,Meanwhile the president and first lady,,,,,,,
26/00648,remain bunkered at Camp David and have offered no public response,,,,,,,
26/00649,to the most recent developments in Washington.,,,,,,,
26/00650,Im here with Ayla Sayyad of the Wall Street Telegraph.,,,,,,,
26/00651,And Ayla I have to begin by saying that sources,,,,,,,
26/00652,on the Hill are telling me,,,,,,,
26/00653,that the Judiciary Committee may bypass debate all together.,,,,,,,
26/00654,Uh no one on the committee has gone on record about that.,,,,,,,
26/00655,But do you think these rumors would be circulating,,,,,,,
26/00656,if there werent some sort of strong preference,,,,,,,
26/00657,to recommend the Articles of Impeachment to the House?,,,,,,,
26/00658,I think its safe to assume there is strong support.,,,,,,,
26/00659,Every poll Ive seen shows,,,,,,,
26/00660,an overwhelming majority of Americans want this to move forward.,,,,,,,
26/00661,I dont think politicians are going to ignore that.,,,,,,,
26/00662,Ive talked to a number of my colleagues already.,,,,,,,
26/00663,Theres support on my side of the aisle.,,,,,,,
26/00664, Well how many do you have?  Five at this point including me.,,,,,,,
26/00665,That would put us at . Wed still need seven more.,,,,,,,
26/00666,Youve seen the overnight polls.,,,,,,,
26/00667,Hes dipped down into the single digits.,,,,,,,
26/00668,Are you willing to make a public statement with us?,,,,,,,
26/00669,I think the country could use,,,,,,,
26/00670,a little bipartisanship right now dont you?,,,,,,,
26/00671,Do you think theyre bluffing?,,,,,,,
26/00672,That its some sort of stunt to sway the undecideds in the Senate?,,,,,,,
26/00673,Michael Kern is bitter and smallminded sir,,,,,,,
26/00674,but he wouldnt appear publicly with Mendoza,,,,,,,
26/00675,if they didnt have the numbers.,,,,,,,
26/00676,Well I imagine were worse off in the House than we were before.,,,,,,,
26/00677,In fact I had a very productive conversation with Jackie Sharp.,,,,,,,
26/00678,She agreed to stop the attac,,,,,,,
26/00679,if we give her our support for majority leader after the midterms.,,,,,,,
26/00680,But once Raymond gave his testimony,,,,,,,
26/00681,she called to say the deal was off.,,,,,,,
26/00682,Raymond really has set us back.,,,,,,,
26/00683,I cant fathom why he lied.,,,,,,,
26/00684,Well its retribution.,,,,,,,
26/00685, For what? The energy crisis?  No.,,,,,,,
26/00686,Did you offer him something?,,,,,,,
26/00687,Well Raymonds testimony hurts,,,,,,,
26/00688,but it cant finish us off.,,,,,,,
26/00689,Its impossible to prove a lie.,,,,,,,
26/00690,Impeachment is inevitable.,,,,,,,
26/00691,Public opinion is the adversary now. Facts no longer matter.,,,,,,,
26/00692,You should give Kern a call. The personal touch.,,,,,,,
26/00693,If he came back to us,,,,,,,
26/00694,it might make the other Democrats get cold feet.,,,,,,,
26/00695,Well China isnt helping.,,,,,,,
26/00696,President Qian wont return my calls.,,,,,,,
26/00697,Beijing must smell death.,,,,,,,
26/00698,Theyre just exploiting the situation for leverage.,,,,,,,
26/00699,Lets not worry about China for the moment.,,,,,,,
26/00700,One battle at a time sir.,,,,,,,
26/00701,Maybe Im finished Frank.,,,,,,,
26/00702,Maybe I need to start accepting that we wont pull out of this.,,,,,,,
26/00703,Mr. President I know youre tired.,,,,,,,
26/00704,I know this has been hell for you.,,,,,,,
26/00705,And yes impeachment would be an awful blow.,,,,,,,
26/00706,Wed have to fight tooth and nail in the Senate.,,,,,,,
26/00707,And yes well have to beg and compromise,,,,,,,
26/00708,to regain our political capital.,,,,,,,
26/00709,But we have it in us sir.,,,,,,,
26/00710,No matter how many scars it leaves us with.,,,,,,,
26/00711,Its not just us Frank.,,,,,,,
26/00712,Its Tricia. Its my children.,,,,,,,
26/00713,I stay awake at night thinking how much it would crush them,,,,,,,
26/00714,seeing their father hauled off.,,,,,,,
26/00715,Sir that wont happen because I wont let it.,,,,,,,
26/00716,If were confronted by the worst,,,,,,,
26/00717,Ill make sure you never step foot behind bars.,,,,,,,
26/00718,You have my word on that.,,,,,,,
26/00719,Hes in the darkness now.,,,,,,,
26/00720,And Im the only beacon of light.,,,,,,,
26/00721,Now we gently guide him toward the rocks.,,,,,,,
26/00722,Mr. President you also still have my letter.,,,,,,,
26/00723,Its not too late if you want to use that option.,,,,,,,
26/00724,No youre more useful to me on the Hill than in handcuffs.,,,,,,,
26/00725,Ill call Kern.,,,,,,,
26/00726, Goodnight sir.  Night.,,,,,,,
26/00727,How much did Green tell you?,Brow lower,Upper lip raiser &Lips Part,entertainment,negative,weak,sad,1
26/00728,Enough that I showed up.,Outer brow raiser,Lower lip depressor &Lips Part,entertainment,negative,weak,sad,1
26/00729,He probably didnt mention Rachel Posner huh?,,,,,,,
26/00730,Dont worry. He doesnt know.,,,,,,,
26/00731,I do.,,,,,,,
26/00732,You have her in an apartment in Joppa.,,,,,,,
26/00733,I have your movements.,,,,,,,
26/00734,I have your text messages before you destroyed your phone.,,,,,,,
26/00735,But thats more than enough.,,,,,,,
26/00736,Ill bet a lot of people would like to know what she knows.,,,,,,,
26/00737,Now you listen to me very carefully.,,,,,,,
26/00738,Whatever you think youve got,,,,,,,
26/00739,whatever you intend to do with it,,,,,,,
26/00740,I dont respond to extortion the same way that Green does.,,,,,,,
26/00741,What Green promised you,,,,,,,
26/00742,that can be undone in a heartbeat.,,,,,,,
26/00743,And thats why youre here. Make sure it isnt.,Brow lower,Lower lip depressor &Lips Part,entertainment,negative,weak,sad,1
26/00744,You want my protection.,Outer brow raiser,Lower lip depressor &Lips Part,entertainment,negative,weak,sad,1
26/00745,I dont trust Green or anyone at the Bureau.,,,,,,,
26/00746,Who else knows about this?,Outer brow raiser,Lower lip depressor &Lips Part,daily,neutral,weak,neutral,1
26/00747,No one.,Brow lower,Nan,entertainment,negative,weak,sad,1
26/00748,Why should I trust you?,Outer brow raiser,Lower lip depressor &Lips Part,entertainment,negative,weak,neutral,1
26/00749,Cause we both have too much to lose man.,Brow lower,Lower lip depressor &Lips Part,entertainment,negative,weak,sad,1
26/00750,Get dressed.,,,,,,,
26/00751,What  what are you doing here?,,,,,,,
26/00752,Put some clothes on.,,,,,,,
26/00753,Why  why?,,,,,,,
26/00754,Now. Lets go.,,,,,,,
26/00755,Did anyone contact you?,,,,,,,
26/00756,Where are you taking me?,,,,,,,
26/00757,Answer my question.,,,,,,,
26/00758,No. Nobody.,,,,,,,
26/00759,Theres someone who knows about us.,,,,,,,
26/00760,Who knows where you are.,,,,,,,
26/00761,And when weve met.,,,,,,,
26/00762,Are you gonna hurt me?,,,,,,,
26/00763,Nothings going to happen if you tell the truth.,,,,,,,
26/00764,I am. I  I havent been contacted by anybody.,,,,,,,
26/00765,Stop lying Rachel.,,,,,,,
26/00766,I will do whatever you want.,,,,,,,
26/00767,Please just dont hurt me.,,,,,,,
26/00768,What I want is for you to answer my questions,,,,,,,
26/00769,so I can help you.,,,,,,,
26/00770,All you have ever done is fuck up my life.,,,,,,,
26/00771,You fucked up the fellowship.,,,,,,,
26/00772,You fucked up what I had with Lisa.,,,,,,,
26/00773,Even when I did what you asked.,,,,,,,
26/00774,And your sick fucking visits,,,,,,,
26/00775,and reading to you like a fucking child.,,,,,,,
26/00776,What is wrong with you?,,,,,,,
26/00777,Why cant you just leave me be?,,,,,,,
26/00778, Why do you have to be such a fucking   stop!,,,,,,,
26/00779,Rachel? Dont be stupid.,,,,,,,
26/00780,Rachel?,,,,,,,
26/00781,Everythings gonna be fine.,,,,,,,
26/00782,All Ive ever done is try to protect you.,,,,,,,
26/00783,Thats what Im trying to do now.,,,,,,,
26/00784,You have to believe that.,,,,,,,
26/00785,I didnt have to.,,,,,,,
26/00786,Been a lot easier if I didnt.,,,,,,,
26/00787,...NBut I did. I did it because I,,,,,,,
26/00788,What are you doing?,,,,,,,
26/00789,Yesterday we completed hearings with regard to Articles,,,,,,,
26/00790,of Impeachment for the president of the United States.,,,,,,,
26/00791,The chair will now entertain motions from the committee.,,,,,,,
26/00792,Mr. Chairman.,,,,,,,
26/00793,The chair recognizes the congressman from Alabama.,,,,,,,
26/00794,I move that we put our recommendation directly to a vote,,,,,,,
26/00795,so that debate on this important matter may take place,,,,,,,
26/00796,on the House floor open to all  members.,,,,,,,
26/00797,Are there any objections to bypassing debate in this committee?,,,,,,,
26/00798,We will now vote on recommendation of the Articles,,,,,,,
26/00799,of Impeachment to the full House.,,,,,,,
26/00800,Those in favor of recommendation say Aye.,,,,,,,
26/00801,Aye.,,,,,,,
26/00802,Those opposed?,,,,,,,
26/00803,Nay.,,,,,,,
26/00804,The ayes have it.,,,,,,,
26/00805,This committee officially recommends Articles,,,,,,,
26/00806,of Impeachment proceed to the House floor.,,,,,,,
26/00807,Hes here.,,,,,,,
26/00808,The vice president is just arriving now here at Camp David.,,,,,,,
26/00809,We except President Walker to speak within the hour,,,,,,,
26/00810,announcing his official resignation,,,,,,,
26/00811,as president of the United States.,,,,,,,
26/00812, How are you?  Im fine.,,,,,,,
26/00813,Mr. President.,,,,,,,
26/00814,I have coffee in the kitchen.,,,,,,,
26/00815, Would you like some?  Im fine.,,,,,,,
26/00816,Well youre about to become,,,,,,,
26/00817,the most powerful man in the free world.,,,,,,,
26/00818,You dont have to do this sir.,Upper lid raiser,Lower lip depressor &Lips Part,work,negative,weak,angry,1
26/00819,I spoke to Kern last night.,Inner brow raiser,Nan,work,negative,weak,happy,3
26/00820,Hes not gonna back down.,,,,,,,
26/00821,So well beat him down.,,,,,,,
26/00822,No Frank.,,,,,,,
26/00823,My approvals are at eight percent.,,,,,,,
26/00824,Even if I avoid conviction I have no mandate to lead.,,,,,,,
26/00825,So better I step aside with some dignity,,,,,,,
26/00826,so the nation can start to heal.,,,,,,,
26/00827,I can never fill your shoes sir.,,,,,,,
26/00828,You dont have a choice now.,,,,,,,
26/00829,Your letter.,,,,,,,
26/00830,Well,,,,,,,
26/00831,shall we go introduce the th president of the United States?,,,,,,,
26/00832,Effective immediately,,,,,,,
26/00833,I am resigning the presidency of the United States.,,,,,,,
26/00834,Tricia and I believe that this is the best course of action,,,,,,,
26/00835,not only for us and our children,,,,,,,
26/00836,but for the country.,,,,,,,
26/00837,Its a sad day for us. I cant deny that.,,,,,,,
26/00838,But I take solace in this,,,,,,,
26/00839,Frank Underwood will bring virtue experience,,,,,,,
26/00840,and courage to the Oval Office.,,,,,,,
26/00841,I have been blessed to have him as my vice president.,,,,,,,
26/00842,But Im even more blessed to call him my friend.,,,,,,,
26/00843,It has been...,,,,,,,
26/00844,the greatest honor of my life,,,,,,,
26/00845,to serve this country as president.,,,,,,,
26/00846,I thank my family my staff,,,,,,,
26/00847,and all of those who have supported me.,,,,,,,
26/00848,Despite the last few months,,,,,,,
26/00849,my faith in this country has never been stronger.,,,,,,,
26/00850,God bless all of you.,,,,,,,
26/00851,And god bless the United States of America.,,,,,,,
26/00852,Thank you Mr. President for those words.,,,,,,,
26/00853,Good luck to you sir.,,,,,,,
26/00854,Sir please raise your right hand and repeat after me.,,,,,,,
26/00855,JNI Francis J. Underwood...,,,,,,,
26/00856,JNI Francis J. Underwood...,,,,,,,
26/00857,Do solemnly swear...,,,,,,,
26/00858,Do solemnly swear...,,,,,,,
26/00859,Mr. President.,,,,,,,
26/00860,Mr. President.,,,,,,,
26/00861,Madam Secretary.,,,,,,,
26/00862,The rest of the Cabinet is awaiting you at the White House.,,,,,,,
26/00863,Wed like to give you a national security briefing right away sir.,,,,,,,
26/00864,Im aware of the particulars.,,,,,,,
26/00865,Can you please get Beijing on the phone?,,,,,,,
26/00866,Qian hasnt returned the Presidents calls for two days.,,,,,,,
26/00867,Well theres a new president now.,,,,,,,
26/00868,Please get him on the line.,,,,,,,
26/00869,Two hours ago President Underwood,,,,,,,
26/00870,in his first act as commander in chief,,,,,,,
26/00871,gave orders to the seventh fleet to vacate Japanese waters.,,,,,,,
26/00872,This was a result of a productive conversation,,,,,,,
26/00873,with President Qian,,,,,,,
26/00874,who gave similar orders,,,,,,,
26/00875,to Chinese naval vessels in the same region.,,,,,,,
26/00876,He moves quick.,,,,,,,
26/00877,Do you mean with the Chinese or with Walker?,,,,,,,
26/00878, Mr. Feng?  What is it?,,,,,,,
26/00879,U.S. Justice Department. We need you to come with us.,,,,,,,
26/00880, Where?  Youre going back to China.,,,,,,,
26/00881,I have asylum.,,,,,,,
26/00882,No sir you dont. Your asylum has been rescinded.,,,,,,,
26/00883,I have it in writing. Unconditional and permanent.,,,,,,,
26/00884,Sir Im telling you your asylum has been rescinded.,,,,,,,
26/00885,Now please gather your things and come with us.,,,,,,,
26/00886,Revoking his asylum will have consequences.,,,,,,,
26/00887,But were solid from a legal perspective?,,,,,,,
26/00888,Legally yes. His initial paperwork hasnt been processed,,,,,,,
26/00889,and we can claim he poses a threat to our national interests.,,,,,,,
26/00890,But it diminishes the integrity of our State Department.,Outer brow raiser,Lower lip depressor &Lips Part,work,negative,weak,disgust,3
26/00891,Whats more important Cathy? Integrity or peace?,Brow lower,Lower lip depressor &Lips Part,work,negative,weak,angry,1
26/00892,You know theyll execute him.,Outer brow raiser,Lip stretcher &Lips Part,work,negative,weak,angry,1
26/00893,The Chinese are right about one thing.,Outer brow raiser,Lip stretcher &Lips Part,daily,negative,weak,angry,1
26/00894,Sometimes you have to sacrifice the one for the many.,,,,,,,
26/00895,Lets get back to Washington.,,,,,,,
26/00896,Okay. Please let me know. Thanks very much.,,,,,,,
26/00897, Anything?  Not yet.,,,,,,,
26/00898,See if you can track down anyone from his regular AA meetings.,,,,,,,
26/00899,I spoke to the moderator.,,,,,,,
26/00900,He said he hasnt seen Doug in several weeks.,,,,,,,
26/00901,I checked all the hospitals his landlord...,,,,,,,
26/00902,Sir everyones here.,,,,,,,
26/00903,All right when this is all over,,,,,,,
26/00904,I want you to work with Nancy on finding Doug.,,,,,,,
